Exercício: 2015
Período: 1o. bimestre
Escopo: Municípios
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita realizada total (últimos 12 meses)
Instituição;Cod.IBGE;UF;População;Conta;Valor
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Transferências da LC 87/1996;526561,00
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Transferências da LC 61/1989;1583438,89
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Transferências do FUNDEB;89163611,82
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Outras Transferências Correntes;70018667,65
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Outras Receitas Correntes;26650580,84
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;DEDUÇÕES (II);48908297,37
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Contrib. do Servidor para o Plano de Previdência;17259045,52
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;Dedução de Receita para Formação do FUNDEB;31649251,85
Prefeitura Municipal de São Leopoldo - RS;4318705;RS;226988;RECEITA CORRENTE LÍQUIDA (III) = (I - II);517071185,32
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;RECEITAS CORRENTES (I);14728614,16
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Receita Tributária;429577,63
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;IPTU;26141,50
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;ISS;128570,37
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;ITBI;181663,55
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;IRRF;79365,64
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Outras Receitas Tributárias;13836,57
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Receita Patrimonial;56121,61
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Receita de Serviços;35582,31
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Transferências Correntes;14074890,92
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Cota-Parte do FPM;6122966,70
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Cota-Parte do ICMS;4291558,72
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Cota-Parte do IPVA;92520,07
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Cota-Parte do ITR;250600,03
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Transferências da LC 87/1996;64512,00
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Transferências da LC 61/1989;44713,89
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Transferências do FUNDEB;908092,38
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Outras Transferências Correntes;2299927,13
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Outras Receitas Correntes;132441,69
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;DEDUÇÕES (II);2155752,91
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;Dedução de Receita para Formação do FUNDEB;2155752,91
Prefeitura Municipal de Santa Margarida do Sul - RS;4316972;RS;2483;RECEITA CORRENTE LÍQUIDA (III) = (I - II);12572861,25
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;RECEITAS CORRENTES (I);389970436,65
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Receita Tributária;134188604,74
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;IPTU;62313793,00
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;ISS;42578289,80
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;ITBI;12915034,90
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;IRRF;9602385,24
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Outras Receitas Tributárias;6779101,80
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Receita de Contribuições;4350884,90
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Receita Patrimonial;5305541,70
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Transferências Correntes;231629697,81
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Cota-Parte do FPM;39544213,63
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Cota-Parte do ICMS;81667146,92
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Cota-Parte do IPVA;27224100,09
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Cota-Parte do ITR;81297,24
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Transferências da LC 87/1996;344866,50
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Transferências do FUNDEB;47193440,69
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Outras Transferências Correntes;35574632,74
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Outras Receitas Correntes;14495707,50
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;DEDUÇÕES (II);29574440,21
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;Dedução de Receita para Formação do FUNDEB;29574440,21
Prefeitura Municipal de Atibaia - SP;3504107;SP;135895;RECEITA CORRENTE LÍQUIDA (III) = (I - II);360395996,44
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;RECEITAS CORRENTES (I);29718146,13
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Receita Tributária;2023552,19
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;IPTU;2650,00
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;ISS;1759130,86
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;ITBI;36217,06
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;IRRF;207215,60
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Outras Receitas Tributárias;18338,67
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Receita de Contribuições;695159,05
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Receita Patrimonial;221931,68
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Transferências Correntes;26885108,65
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Cota-Parte do FPM;9650253,58
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Cota-Parte do ICMS;3337548,93
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Cota-Parte do IPVA;126916,03
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Cota-Parte do ITR;585,50
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Transferências da LC 87/1996;7191,91
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Transferências da LC 61/1989;6750,52
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Transferências do FUNDEB;8997238,10
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Outras Transferências Correntes;4758624,08
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Outras Receitas Correntes;-107605,44
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;DEDUÇÕES (II);2724428,48
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Contrib. do Servidor para o Plano de Previdência;695159,05
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;Dedução de Receita para Formação do FUNDEB;2029269,43
Prefeitura Municipal de Paranatama - PE;2610301;PE;11449;RECEITA CORRENTE LÍQUIDA (III) = (I - II);26993717,65
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;RECEITAS CORRENTES (I);527692164,58
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Receita Tributária;137968601,24
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;IPTU;31711592,10
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;ISS;48270500,89
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;ITBI;13716306,23
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;IRRF;10367207,90
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Outras Receitas Tributárias;33902994,12
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Receita de Contribuições;23039077,00
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Receita Patrimonial;33015580,96
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Transferências Correntes;296246539,34
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Cota-Parte do FPM;54690823,81
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Cota-Parte do ICMS;91097024,23
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Cota-Parte do IPVA;41172891,73
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Cota-Parte do ITR;123109,35
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Transferências da LC 87/1996;384979,00
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Transferências do FUNDEB;61390284,99
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Outras Transferências Correntes;47387426,23
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Outras Receitas Correntes;37422366,04
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;DEDUÇÕES (II);52085188,18
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Contrib. do Servidor para o Plano de Previdência;14176323,93
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Compensações Financ. entre Regimes Previdência;720028,45
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;Dedução de Receita para Formação do FUNDEB;37188835,80
Prefeitura Municipal de Presidente Prudente - SP;3541406;SP;220599;RECEITA CORRENTE LÍQUIDA (III) = (I - II);475606976,40
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;RECEITAS CORRENTES (I);44511416,72
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Receita Tributária;4229754,52
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;IPTU;890117,31
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;ISS;1372871,38
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;ITBI;476251,24
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;IRRF;597087,26
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Outras Receitas Tributárias;893427,33
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Receita Patrimonial;501127,60
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Receita de Serviços;106991,84
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Transferências Correntes;38841551,47
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Cota-Parte do FPM;12903144,71
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Cota-Parte do ICMS;8540803,17
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Cota-Parte do IPVA;1538256,14
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Cota-Parte do ITR;26094,82
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Transferências da LC 87/1996;11854,15
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Transferências da LC 61/1989;160963,26
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Transferências do FUNDEB;9903144,32
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Outras Transferências Correntes;5757290,90
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Outras Receitas Correntes;831991,29
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;DEDUÇÕES (II);4546923,98
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;Dedução de Receita para Formação do FUNDEB;4546923,98
Prefeitura Municipal de Rolante - RS;4316006;RS;20599;RECEITA CORRENTE LÍQUIDA (III) = (I - II);39964492,74
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;RECEITAS CORRENTES (I);303361190,17
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Receita Tributária;69525511,02
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;IPTU;20579695,39
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;ISS;23821377,49
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;ITBI;7696416,97
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Outras Receitas Tributárias;17428021,17
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Receita de Contribuições;25238189,22
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Receita Patrimonial;6297176,35
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Receita de Serviços;1671235,65
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Transferências Correntes;185974267,16
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Cota-Parte do FPM;40112912,15
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Cota-Parte do ICMS;73891396,13
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Cota-Parte do IPVA;9722696,38
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Transferências do FUNDEB;36567519,60
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Outras Transferências Correntes;25679742,90
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Outras Receitas Correntes;14654810,77
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;DEDUÇÕES (II);38236478,34
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Contrib. do Servidor para o Plano de Previdência;9942424,89
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Compensações Financ. entre Regimes Previdência;3080212,70
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;Dedução de Receita para Formação do FUNDEB;25213840,75
Prefeitura Municipal de Toledo - PR;4127700;PR;130295;RECEITA CORRENTE LÍQUIDA (III) = (I - II);265124711,83
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;RECEITAS CORRENTES (I);15345087,74
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Receita Tributária;533958,93
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;IPTU;36162,44
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;ISS;287488,78
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;ITBI;27371,40
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;IRRF;101064,96
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Outras Receitas Tributárias;81871,35
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Receita de Contribuições;41104,07
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Receita Patrimonial;82461,81
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Receita Industrial;6174,00
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Transferências Correntes;14610249,71
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Cota-Parte do FPM;4607385,14
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Cota-Parte do ICMS;3415647,55
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Cota-Parte do IPVA;66133,89
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Cota-Parte do ITR;2020,80
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Transferências da LC 87/1996;4859,82
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Transferências do FUNDEB;5470430,18
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Outras Transferências Correntes;1043772,33
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Outras Receitas Correntes;71139,22
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;DEDUÇÕES (II);1578714,00
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;Dedução de Receita para Formação do FUNDEB;1578714,00
Prefeitura Municipal de Manoel Urbano - AC;1200344;AC;8514;RECEITA CORRENTE LÍQUIDA (III) = (I - II);13766373,74
Prefeitura Municipal de Natal - RN;2408102;RN;862044;RECEITAS CORRENTES (I);1815917304,65
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Receita Tributária;497029577,75
Prefeitura Municipal de Natal - RN;2408102;RN;862044;IPTU;84709057,44
Prefeitura Municipal de Natal - RN;2408102;RN;862044;ISS;255867065,95
Prefeitura Municipal de Natal - RN;2408102;RN;862044;ITBI;52924763,94
Prefeitura Municipal de Natal - RN;2408102;RN;862044;IRRF;40452192,34
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Outras Receitas Tributárias;63076498,08
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Receita de Contribuições;91513801,23
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Receita Patrimonial;58278984,12
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Receita de Serviços;1405350,19
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Transferências Correntes;1100336324,11
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Cota-Parte do FPM;263471045,10
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Cota-Parte do ICMS;295862869,56
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Cota-Parte do IPVA;60753575,11
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Cota-Parte do ITR;2725,77
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Transferências da LC 87/1996;402100,60
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Transferências da LC 61/1989;287540,80
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Transferências do FUNDEB;146777001,95
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Outras Transferências Correntes;332779465,22
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Outras Receitas Correntes;67353267,25
Prefeitura Municipal de Natal - RN;2408102;RN;862044;DEDUÇÕES (II);171416921,47
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Contrib. do Servidor para o Plano de Previdência;49414258,47
Prefeitura Municipal de Natal - RN;2408102;RN;862044;Dedução de Receita para Formação do FUNDEB;122002663,00
Prefeitura Municipal de Natal - RN;2408102;RN;862044;RECEITA CORRENTE LÍQUIDA (III) = (I - II);1644500383,18
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;RECEITAS CORRENTES (I);565187311,52
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Receita Tributária;146009385,38
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;IPTU;12123442,47
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;ISS;90066339,42
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;ITBI;12023296,33
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;IRRF;23159371,06
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Outras Receitas Tributárias;8636936,10
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Receita de Contribuições;17845424,83
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Receita Patrimonial;42101435,91
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Receita de Serviços;7405216,63
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Transferências Correntes;339628982,71
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Cota-Parte do FPM;55849312,46
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Cota-Parte do ICMS;132898928,13
Prefeitura Municipal de Rio Grande - RS;4315602;RS;207036;Cota-Parte do IPVA;19538321,20
